,Ngram,Sense[Phone],Sense[Product],yarowsky_score,abs_val_yar_score,sense_decision
11,clog telephon,3,1,1.0986122886681098,1.0986122886681098,phone
244,club produc,1,2,-0.6931471805599453,0.6931471805599453,product
133,commot end,2,1,0.6931471805599453,0.6931471805599453,phone
314,company car,1,2,-0.6931471805599453,0.6931471805599453,product
184,company diagnost,1,2,-0.6931471805599453,0.6931471805599453,product
209,company tri,1,2,-0.6931471805599453,0.6931471805599453,product
236,complet menswear,1,2,-0.6931471805599453,0.6931471805599453,product
101,comput telephon,2,1,0.6931471805599453,0.6931471805599453,phone
138,concern serv,2,1,0.6931471805599453,0.6931471805599453,phone
86,connect direct,2,1,0.6931471805599453,0.6931471805599453,phone
229,consid drop,1,2,-0.6931471805599453,0.6931471805599453,product
122,consum inform,2,1,0.6931471805599453,0.6931471805599453,phone
159,consum produc,1,3,-1.0986122886681098,1.0986122886681098,product
228,cooky crack,1,2,-0.6931471805599453,0.6931471805599453,product
224,corp ps,1,2,-0.6931471805599453,0.6931471805599453,product
214,cur car,1,2,-0.6931471805599453,0.6931471805599453,product
333,cur test,1,2,-0.6931471805599453,0.6931471805599453,product
88,custom access,2,1,0.6931471805599453,0.6931471805599453,phone
60,custom com,2,1,0.6931471805599453,0.6931471805599453,phone
266,custom deal,1,2,-0.6931471805599453,0.6931471805599453,product
139,custom direct,2,1,0.6931471805599453,0.6931471805599453,phone
56,day clog,2,1,0.6931471805599453,0.6931471805599453,phone
72,dead air,2,1,0.6931471805599453,0.6931471805599453,phone
43,ded priv,2,1,0.6931471805599453,0.6931471805599453,phone
75,ded telephon,2,1,0.6931471805599453,0.6931471805599453,phone
181,demand integr,1,2,-0.6931471805599453,0.6931471805599453,product
21,dial ded,2,1,0.6931471805599453,0.6931471805599453,phone
284,diff card,1,2,-0.6931471805599453,0.6931471805599453,product
317,digit vax,1,2,-0.6931471805599453,0.6931471805599453,product
59,direct trad,2,1,0.6931471805599453,0.6931471805599453,phone
256,discontinu old,1,2,-0.6931471805599453,0.6931471805599453,product
20,dist telephon,2,1,0.6931471805599453,0.6931471805599453,phone
170,distinct car,1,2,-0.6931471805599453,0.6931471805599453,product
102,docu telephon,2,1,0.6931471805599453,0.6931471805599453,phone
57,doz telephon,2,1,0.6931471805599453,0.6931471805599453,phone
285,dr denton,1,2,-0.6931471805599453,0.6931471805599453,product
309,dril bit,1,2,-0.6931471805599453,0.6931471805599453,product
245,end sun,1,2,-0.6931471805599453,0.6931471805599453,product
92,end telephon,2,1,0.6931471805599453,0.6931471805599453,phone
152,end transmit,2,1,0.6931471805599453,0.6931471805599453,phone
265,endors new,1,2,-0.6931471805599453,0.6931471805599453,product
18,enough keep,2,1,0.6931471805599453,0.6931471805599453,phone
318,est ps,1,2,-0.6931471805599453,0.6931471805599453,product
324,ex produc,1,2,-0.6931471805599453,0.6931471805599453,product
232,excav equip,1,2,-0.6931471805599453,0.6931471805599453,product
185,extend sev,1,2,-0.6931471805599453,0.6931471805599453,product
84,fee priv,2,1,0.6931471805599453,0.6931471805599453,phone
188,firm cre,1,2,-0.6931471805599453,0.6931471805599453,product
45,fix cost,2,1,0.6931471805599453,0.6931471805599453,phone
71,foley cam,2,1,0.6931471805599453,0.6931471805599453,phone
112,foreign exchang,2,1,0.6931471805599453,0.6931471805599453,phone
47,four telephon,2,1,0.6931471805599453,0.6931471805599453,phone
32,fre complaint,2,1,0.6931471805599453,0.6931471805599453,phone
8,fre telephon,3,1,1.0986122886681098,1.0986122886681098,phone
129,friday extend,2,1,0.6931471805599453,0.6931471805599453,phone
174,froz food,1,2,-0.6931471805599453,0.6931471805599453,product
128,fury instal,2,1,0.6931471805599453,0.6931471805599453,phone
22,gambon butl,2,1,0.6931471805599453,0.6931471805599453,phone
153,gav party,2,1,0.6931471805599453,0.6931471805599453,phone
111,get hel,2,1,0.6931471805599453,0.6931471805599453,phone
280,girl clar,1,2,-0.6931471805599453,0.6931471805599453,product
323,going stay,1,2,-0.6931471805599453,0.6931471805599453,product
54,got husband,2,1,0.6931471805599453,0.6931471805599453,phone
304,grad shed,1,2,-0.6931471805599453,0.6931471805599453,product
223,grand prix,1,2,-0.6931471805599453,0.6931471805599453,product
327,ground coff,1,2,-0.6931471805599453,0.6931471805599453,product
222,grow produc,1,2,-0.6931471805599453,0.6931471805599453,product
257,grow prospect,1,2,-0.6931471805599453,0.6931471805599453,product
117,handl telephon,2,1,0.6931471805599453,0.6931471805599453,phone
286,hasbro concern,1,2,-0.6931471805599453,0.6931471805599453,product
307,heal club,1,2,-0.6931471805599453,0.6931471805599453,product
230,hollywood dreambo,1,2,-0.6931471805599453,0.6931471805599453,product
78,horoscop rom,2,1,0.6931471805599453,0.6931471805599453,phone
216,ibm lastest,1,2,-0.6931471805599453,0.6931471805599453,product
196,ibm pc,1,2,-0.6931471805599453,0.6931471805599453,product
155,ibm ps,1,4,-1.3862943611198906,1.3862943611198906,product
253,ii comput,1,2,-0.6931471805599453,0.6931471805599453,product
183,illust popul,1,2,-0.6931471805599453,0.6931471805599453,product
24,impress outsid,2,1,0.6931471805599453,0.6931471805599453,phone
106,includ telephon,2,1,0.6931471805599453,0.6931471805599453,phone
10,increas subscrib,3,1,1.0986122886681098,1.0986122886681098,phone
313,init filt,1,2,-0.6931471805599453,0.6931471805599453,product
80,instal trad,2,1,0.6931471805599453,0.6931471805599453,phone
325,int introduc,1,2,-0.6931471805599453,0.6931471805599453,product
336,int lancom,1,2,-0.6931471805599453,0.6931471805599453,product
248,int macintosh,1,2,-0.6931471805599453,0.6931471805599453,product
161,int struggling,1,2,-0.6931471805599453,0.6931471805599453,product
258,int ziar,1,2,-0.6931471805599453,0.6931471805599453,product
197,interest bring,1,2,-0.6931471805599453,0.6931471805599453,product
95,interfac hardw,2,1,0.6931471805599453,0.6931471805599453,phone
316,introduc cost,1,2,-0.6931471805599453,0.6931471805599453,product
212,introduc model,1,2,-0.6931471805599453,0.6931471805599453,product
158,introduc new,1,3,-1.0986122886681098,1.0986122886681098,product
303,introduc ps,1,2,-0.6931471805599453,0.6931471805599453,product
255,introduc simil,1,2,-0.6931471805599453,0.6931471805599453,product
173,jaclyn smi,1,2,-0.6931471805599453,0.6931471805599453,product
131,jazz keep,2,1,0.6931471805599453,0.6931471805599453,phone
278,joe transform,1,2,-0.6931471805599453,0.6931471805599453,product
259,joint manufact,1,2,-0.6931471805599453,0.6931471805599453,product
70,keep op,2,1,0.6931471805599453,0.6931471805599453,phone
288,kram import,1,2,-0.6931471805599453,0.6931471805599453,product
243,lack ful,1,2,-0.6931471805599453,0.6931471805599453,product
26,largest telephon,2,1,0.6931471805599453,0.6931471805599453,phone
66,lat elsy,2,1,0.6931471805599453,0.6931471805599453,phone
39,lat telephon,2,1,0.6931471805599453,0.6931471805599453,phone
331,level fox,1,2,-0.6931471805599453,0.6931471805599453,product
65,lik gab,2,1,0.6931471805599453,0.6931471805599453,phone
99,liv voic,2,1,0.6931471805599453,0.6931471805599453,phone
292,long await,1,2,-0.6931471805599453,0.6931471805599453,product
269,look broad,1,2,-0.6931471805599453,0.6931471805599453,product
287,lucr milit,1,2,-0.6931471805599453,0.6931471805599453,product
172,luxury car,1,2,-0.6931471805599453,0.6931471805599453,product
263,luxury lex,1,2,-0.6931471805599453,0.6931471805599453,product
177,mad simil,1,2,-0.6931471805599453,0.6931471805599453,product
299,main comput,1,2,-0.6931471805599453,0.6931471805599453,product
274,mak cur,1,2,-0.6931471805599453,0.6931471805599453,product
7,man end,3,1,1.0986122886681098,1.0986122886681098,phone
217,manufact market,1,2,-0.6931471805599453,0.6931471805599453,product
124,many priv,2,1,0.6931471805599453,0.6931471805599453,phone
25,may pick,2,1,0.6931471805599453,0.6931471805599453,phone
81,meanwhil edmonton,2,1,0.6931471805599453,0.6931471805599453,phone
30,megaquest bisex,2,1,0.6931471805599453,0.6931471805599453,phone
201,merchand apparel,1,2,-0.6931471805599453,0.6931471805599453,product
36,merlin cam,2,1,0.6931471805599453,0.6931471805599453,phone
90,mess telephon,2,1,0.6931471805599453,0.6931471805599453,phone
123,middl sent,2,1,0.6931471805599453,0.6931471805599453,phone
235,midrang produc,1,2,-0.6931471805599453,0.6931471805599453,product
51,might end,2,1,0.6931471805599453,0.6931471805599453,phone
119,mil access,2,1,0.6931471805599453,0.6931471805599453,phone
211,min jeep,1,2,-0.6931471805599453,0.6931471805599453,product
249,mir car,1,2,-0.6931471805599453,0.6931471805599453,product
195,montan fragr,1,2,-0.6931471805599453,0.6931471805599453,product
221,most old,1,2,-0.6931471805599453,0.6931471805599453,product
267,motel cur,1,2,-0.6931471805599453,0.6931471805599453,product
48,mov telephon,2,1,0.6931471805599453,0.6931471805599453,phone
218,much broad,1,2,-0.6931471805599453,0.6931471805599453,product
335,much car,1,2,-0.6931471805599453,0.6931471805599453,product
205,nabisco cer,1,2,-0.6931471805599453,0.6931471805599453,product
294,nail pol,1,2,-0.6931471805599453,0.6931471805599453,product
311,nat advert,1,2,-0.6931471805599453,0.6931471805599453,product
33,necess telephon,2,1,0.6931471805599453,0.6931471805599453,phone
175,nee expand,1,2,-0.6931471805599453,0.6931471805599453,product
283,neg posit,1,2,-0.6931471805599453,0.6931471805599453,product
4,new access,4,1,1.3862943611198906,1.3862943611198906,phone
203,new bil,1,2,-0.6931471805599453,0.6931471805599453,product
9,new custom,3,1,1.0986122886681098,1.0986122886681098,phone
154,new ibm,1,4,-1.3862943611198906,1.3862943611198906,product
210,new perfum,1,2,-0.6931471805599453,0.6931471805599453,product
320,new produc,1,2,-0.6931471805599453,0.6931471805599453,product
3,new telephon,4,1,1.3862943611198906,1.3862943611198906,phone
168,non food,1,2,-0.6931471805599453,0.6931471805599453,product
104,numb access,2,1,0.6931471805599453,0.6931471805599453,phone
238,numb jewelry,1,2,-0.6931471805599453,0.6931471805599453,product
108,oc swel,2,1,0.6931471805599453,0.6931471805599453,phone
270,off equip,1,2,-0.6931471805599453,0.6931471805599453,product
87,off us,2,1,0.6931471805599453,0.6931471805599453,phone
89,oft burst,2,1,0.6931471805599453,0.6931471805599453,phone
300,oh lantern,1,2,-0.6931471805599453,0.6931471805599453,product
301,on acquir,1,2,-0.6931471805599453,0.6931471805599453,product
329,on new,1,2,-0.6931471805599453,0.6931471805599453,product
137,on on,2,1,0.6931471805599453,0.6931471805599453,phone
115,op cam,2,1,0.6931471805599453,0.6931471805599453,phone
40,op radio,2,1,0.6931471805599453,0.6931471805599453,phone
74,op try,2,1,0.6931471805599453,0.6931471805599453,phone
246,output new,1,2,-0.6931471805599453,0.6931471805599453,product
231,patch kid,1,2,-0.6931471805599453,0.6931471805599453,product
134,paty anoth,2,1,0.6931471805599453,0.6931471805599453,phone
46,pay subscrib,2,1,0.6931471805599453,0.6931471805599453,phone
191,pc build,1,2,-0.6931471805599453,0.6931471805599453,product
305,person comput,1,2,-0.6931471805599453,0.6931471805599453,product
41,phon cal,2,1,0.6931471805599453,0.6931471805599453,phone
38,phon whos,2,1,0.6931471805599453,0.6931471805599453,phone
148,pict ordin,2,1,0.6931471805599453,0.6931471805599453,phone
262,plan broad,1,2,-0.6931471805599453,0.6931471805599453,product
298,playmobl produc,1,2,-0.6931471805599453,0.6931471805599453,product
109,poorest telephon,2,1,0.6931471805599453,0.6931471805599453,phone
189,popul car,1,2,-0.6931471805599453,0.6931471805599453,product
67,pow keep,2,1,0.6931471805599453,0.6931471805599453,phone
302,prat pw,1,2,-0.6931471805599453,0.6931471805599453,product
330,press produc,1,2,-0.6931471805599453,0.6931471805599453,product
1,priv telephon,4,1,1.3862943611198906,1.3862943611198906,phone
192,profit old,1,2,-0.6931471805599453,0.6931471805599453,product
279,promot new,1,2,-0.6931471805599453,0.6931471805599453,product
85,pron cross,2,1,0.6931471805599453,0.6931471805599453,phone
52,provid gab,2,1,0.6931471805599453,0.6931471805599453,phone
163,ps prevy,1,2,-0.6931471805599453,0.6931471805599453,product
58,put test,2,1,0.6931471805599453,0.6931471805599453,phone
178,r r,1,2,-0.6931471805599453,0.6931471805599453,product
169,rail intermod,1,2,-0.6931471805599453,0.6931471805599453,product
162,rang comput,1,2,-0.6931471805599453,0.6931471805599453,product
319,reason pric,1,2,-0.6931471805599453,0.6931471805599453,product
156,rec introduc,1,4,-1.3862943611198906,1.3862943611198906,product
260,rel market,1,2,-0.6931471805599453,0.6931471805599453,product
308,remaind coleco,1,2,-0.6931471805599453,0.6931471805599453,product
150,rent commun,2,1,0.6931471805599453,0.6931471805599453,phone
198,reorg aerospac,1,2,-0.6931471805599453,0.6931471805599453,product
19,resid telephon,2,1,0.6931471805599453,0.6931471805599453,phone
61,resid whos,2,1,0.6931471805599453,0.6931471805599453,phone
98,run gab,2,1,0.6931471805599453,0.6931471805599453,phone
204,rush produc,1,2,-0.6931471805599453,0.6931471805599453,product
76,said access,2,1,0.6931471805599453,0.6931471805599453,phone
140,said end,2,1,0.6931471805599453,0.6931471805599453,phone
282,said ship,1,2,-0.6931471805599453,0.6931471805599453,product
250,sal amig,1,2,-0.6931471805599453,0.6931471805599453,product
164,sal three,1,2,-0.6931471805599453,0.6931471805599453,product
144,sarah got,2,1,0.6931471805599453,0.6931471805599453,phone
121,say clog,2,1,0.6931471805599453,0.6931471805599453,phone
44,scal see,2,1,0.6931471805599453,0.6931471805599453,phone
241,scarc wom,1,2,-0.6931471805599453,0.6931471805599453,product
116,sec telephon,2,1,0.6931471805599453,0.6931471805599453,phone
215,seek torpedo,1,2,-0.6931471805599453,0.6931471805599453,product
127,sel cam,2,1,0.6931471805599453,0.6931471805599453,phone
193,sel carleton,1,2,-0.6931471805599453,0.6931471805599453,product
296,sel exclud,1,2,-0.6931471805599453,0.6931471805599453,product
226,sel ful,1,2,-0.6931471805599453,0.6931471805599453,product
261,sel spec,1,2,-0.6931471805599453,0.6931471805599453,product
64,serv access,2,1,0.6931471805599453,0.6931471805599453,phone
135,serv telephon,2,1,0.6931471805599453,0.6931471805599453,phone
167,show microprocess,1,2,-0.6931471805599453,0.6931471805599453,product
105,sil end,2,1,0.6931471805599453,0.6931471805599453,phone
97,sinclair cam,2,1,0.6931471805599453,0.6931471805599453,phone
297,six car,1,2,-0.6931471805599453,0.6931471805599453,product
157,skin car,1,3,-1.0986122886681098,1.0986122886681098,product
27,sleep cam,2,1,0.6931471805599453,0.6931471805599453,phone
268,soft drink,1,2,-0.6931471805599453,0.6931471805599453,product
15,sold new,2,1,0.6931471805599453,0.6931471805599453,phone
219,sourc latest,1,2,-0.6931471805599453,0.6931471805599453,product
53,spec telephon,2,1,0.6931471805599453,0.6931471805599453,phone
276,special food,1,2,-0.6931471805599453,0.6931471805599453,product
42,spok unsec,2,1,0.6931471805599453,0.6931471805599453,phone
0,startlineAdded,9,3,1.0986122886681098,1.0986122886681098,phone
114,startlineAdded bal,2,1,0.6931471805599453,0.6931471805599453,phone
213,startlineAdded brief,1,2,-0.6931471805599453,0.6931471805599453,product
130,startlineAdded busy,2,1,0.6931471805599453,0.6931471805599453,phone
143,startlineAdded crackl,2,1,0.6931471805599453,0.6931471805599453,phone
273,startlineAdded credit,1,2,-0.6931471805599453,0.6931471805599453,product
146,startlineAdded end,2,1,0.6931471805599453,0.6931471805599453,phone
166,startlineAdded furnit,1,2,-0.6931471805599453,0.6931471805599453,product
200,startlineAdded gm,1,2,-0.6931471805599453,0.6931471805599453,product
126,startlineAdded got,2,1,0.6931471805599453,0.6931471805599453,phone
100,startlineAdded inform,2,1,0.6931471805599453,0.6931471805599453,phone
68,startlineAdded keep,2,1,0.6931471805599453,0.6931471805599453,phone
125,startlineAdded on,2,1,0.6931471805599453,0.6931471805599453,phone
326,startlineAdded optomet,1,2,-0.6931471805599453,0.6931471805599453,product
91,startlineAdded party,2,1,0.6931471805599453,0.6931471805599453,phone
251,startlineAdded spectr,1,2,-0.6931471805599453,0.6931471805599453,product
113,startlineAdded would,2,1,0.6931471805599453,0.6931471805599453,phone
107,stop busy,2,1,0.6931471805599453,0.6931471805599453,phone
332,sturdy x,1,2,-0.6931471805599453,0.6931471805599453,product
132,synchron asynchron,2,1,0.6931471805599453,0.6931471805599453,phone
96,system handl,2,1,0.6931471805599453,0.6931471805599453,phone
328,system reebok,1,2,-0.6931471805599453,0.6931471805599453,product
120,tak ord,2,1,0.6931471805599453,0.6931471805599453,phone
49,talk dead,2,1,0.6931471805599453,0.6931471805599453,phone
240,technolog camer,1,2,-0.6931471805599453,0.6931471805599453,product
2,telephon access,4,1,1.3862943611198906,1.3862943611198906,phone
82,telephon kent,2,1,0.6931471805599453,0.6931471805599453,phone
12,telephon serv,3,1,1.0986122886681098,1.0986122886681098,phone
17,telephon tip,2,1,0.6931471805599453,0.6931471805599453,phone
295,test microprocess,1,2,-0.6931471805599453,0.6931471805599453,product
171,thomson complet,1,2,-0.6931471805599453,0.6931471805599453,product
6,thousand access,3,1,1.0986122886681098,1.0986122886681098,phone
141,three telephon,2,1,0.6931471805599453,0.6931471805599453,phone
227,thunderbird coug,1,2,-0.6931471805599453,0.6931471805599453,product
252,tim gm,1,2,-0.6931471805599453,0.6931471805599453,product
34,tol fre,2,1,0.6931471805599453,0.6931471805599453,phone
55,tot access,2,1,0.6931471805599453,0.6931471805599453,phone
271,tot old,1,2,-0.6931471805599453,0.6931471805599453,product
242,tow comput,1,2,-0.6931471805599453,0.6931471805599453,product
277,turn read,1,2,-0.6931471805599453,0.6931471805599453,product
254,two comput,1,2,-0.6931471805599453,0.6931471805599453,product
16,u gab,2,1,0.6931471805599453,0.6931471805599453,phone
264,upsc car,1,2,-0.6931471805599453,0.6931471805599453,product
77,us telephon,2,1,0.6931471805599453,0.6931471805599453,phone
69,van lost,2,1,0.6931471805599453,0.6931471805599453,phone
291,vert new,1,2,-0.6931471805599453,0.6931471805599453,product
147,voic chat,2,1,0.6931471805599453,0.6931471805599453,phone
29,voic end,2,1,0.6931471805599453,0.6931471805599453,phone
50,voic got,2,1,0.6931471805599453,0.6931471805599453,phone
187,volum car,1,2,-0.6931471805599453,0.6931471805599453,product
160,want est,1,2,-0.6931471805599453,0.6931471805599453,product
136,x rat,2,1,0.6931471805599453,0.6931471805599453,phone
73,year mil,2,1,0.6931471805599453,0.6931471805599453,phone
306,year sew,1,2,-0.6931471805599453,0.6931471805599453,product
31,york telephon,2,1,0.6931471805599453,0.6931471805599453,phone
